1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1
1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,NaN,NaN,1,1,NaN,1,1,1,1,1,1,1,1,NaN,1,NaN,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,NaN,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NaN,1,1
0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.888889,0.857143,1,0.857143,1,0.857143,1,0.857143,1,0.4,0.4,0.857143,0.714286,1,0.857143,1,0.4,0.875,0.857143,0.5,0.444444,0.857143,0.5,0.8,1,1,0.444444,0.444444,0.857143,0.857143,0.857143,0.857143,0.857143,0.5,1,0.5,0.571429,1,0.444444,0.8,1,0.5,1,0.5,0.444444,0.857143,0.5,1,0.5,1,0.857143,0.875,0.5,1,1,0.875,0.5,0.444444,0.875,0.857143,0.875,0.857143,0.875,0.857143,0.5,0.444444,0.444444,0.444444,0.857143,0.5,0.4,0.857143,0.4,1,0.5,0.833333,0.833333,0.8,0.857143,0.444444,0.833333,0.857143,0.5,0.857143,1,0.444444,0.444444,1,1,0.4,0.444444,0.444444,0.5,1,0.666667,1,0.444444,0.875,0.833333,1,0.857143,1,0.875,0.857143,1,0.454545,1,1,0.857143,0.5,1,0.857143,0.5,1,0.857143,0.444444,0.5,0.857143,0.857143,1,0.857143,1,0.8,0.857143,1,0.833333,0.857143,0.5,0.857143,1,0.833333,0.4,1,1,0.333333,0.875,0.444444,0.888889,0.875,1,0.857143,1,1,0.833333,0.857143,1,1,1,0.833333,1,1,0.833333,0.857143,0.5,1,0.875,0.857143,1,0.444444,0.444444,1,0.857143,0.888889,0.8,0.875,0.875,0.4,1,0.833333,0.444444,0.857143,0.4,0.555556,0.875,0.833333,0.857143,0.555556,0.875,0.5,0.875,0.666667,0.4,0.5,1,1,0.833333,0.5,1,0.5,0.5,0.8,0.8,0.4,1,1,0.888889,0.8,0.444444,0.875,0.875,0.875,0.875,0.4,0.857143,0.875,1,1,0.857143,0.833333,0.5,0.875,1,0.857143,0.857143,1,0.444444,0.375,1,0.363636,0.4,0.8,0.5,0.857143,0.5,0.857143,0.5,0.875,0.5,1,0.875,0.8,1,0.5,0.875,0.454545,1,0.444444,0.5,0.857143,0.857143,0.5,0.833333,0.444444,1,0.363636,0.857143,0.857143,0.857143,1,0.833333,0.444444,0.5,1,0.444444,0.833333
1,0.888889,0.857143,1,0.857143,1,0.857143,1,0.857143,1,0.4,0.4,0.857143,0.714286,1,0.857143,1,0.4,0.875,0.857143,0.5,0.444444,0.857143,0.5,0.8,1,1,0.444444,0.444444,0.857143,0.857143,0.857143,0.857143,0.857143,0.5,1,0.5,0.571429,1,0.444444,0.8,1,0.5,1,0.5,0.444444,0.857143,0.5,1,0.5,1,0.857143,0.875,0.5,1,1,0.875,0.5,0.444444,0.875,0.857143,0.875,0.857143,0.875,0.857143,0.5,0.444444,0.444444,0.444444,0.857143,0.5,0.4,0.857143,0.4,1,0.5,0.833333,0.833333,0.8,0.857143,0.444444,0.833333,0.857143,0.5,0.857143,1,0.444444,0.444444,1,1,0.4,0.444444,0.444444,0.5,1,0.666667,1,0.444444,0.875,0.833333,1,0.857143,1,0.875,0.857143,1,0.454545,1,1,0.857143,0.5,1,0.857143,0.5,1,0.857143,0.444444,0.5,0.857143,0.857143,1,0.857143,1,0.8,0.857143,1,0.833333,0.857143,0.5,0.857143,1,0.833333,0.4,1,1,0.333333,0.875,0.444444,0.888889,0.875,1,0.857143,1,1,0.833333,0.857143,1,1,1,0.833333,1,1,0.833333,0.857143,0.5,1,0.875,0.857143,1,0.444444,0.444444,1,0.857143,0.888889,0.8,0.875,0.875,0.4,1,0.833333,0.444444,0.857143,0.4,0.555556,0.875,0.833333,0.857143,0.555556,0.875,0.5,0.875,0.666667,0.4,0.5,1,1,0.833333,0.5,1,0.5,0.5,0.8,0.8,0.4,1,1,0.888889,0.8,0.444444,0.875,0.875,0.875,0.875,0.4,0.857143,0.875,1,1,0.857143,0.833333,0.5,0.875,1,0.857143,0.857143,1,0.444444,0.375,1,0.363636,0.4,0.8,0.5,0.857143,0.5,0.857143,0.5,0.875,0.5,1,0.875,0.8,1,0.5,0.875,0.454545,1,0.444444,0.5,0.857143,0.857143,0.5,0.833333,0.444444,1,0.363636,0.857143,0.857143,0.857143,1,0.833333,0.444444,0.5,1,0.444444,0.833333
